Webpage,Coreconfig,Govconfig,loadTime,energy
bbc,AllSmall,ii,991.0,1752.9608192136263
bbc,AllSmall,ii,1010.0,1321.607492363465
bbc,AllSmall,ii,953.0,1186.555356601618
bbc,AllSmall,ii,1057.0,1643.7806948645296
bbc,AllSmall,ii,1132.0,1450.0621348442198
bbc,AllSmall,ii,1052.0,1789.1993947006051
bbc,AllSmall,ii,1030.0,1587.7295207742259
bbc,AllSmall,ii,1035.0,1611.4976284086688
bbc,AllSmall,ii,1000.0,1214.727265767325
bbc,AllSmall,ii,1047.0,1776.0445933284554
bbc,AllSmall,ii,1013.0,1126.7671229
bbc,AllSmall,ii,1031.0,1603.591931232759
bbc,AllSmall,ii,1088.0,1896.455933734138
bbc,AllSmall,ii,962.0,1700.98505516647
bbc,AllSmall,ii,1021.0,1745.6678473710372
bbc,AllSmall,ii,992.0,1314.2747995452087
bbc,AllSmall,ii,1025.0,1367.1714231082285
bbc,AllSmall,ii,1061.0,1592.1063213531882
bbc,AllSmall,ii,987.0,1270.60466764181
bbc,AllSmall,ii,1281.0,1870.454953722389
bbc,AllSmall,ii,1114.0,1371.471054414669
bbc,AllSmall,ii,1033.0,1338.0307924796987
bbc,AllSmall,ii,966.0,1765.5177352481098
bbc,AllSmall,ii,1011.0,1631.1223677629985
bbc,AllSmall,ii,1107.0,1337.6802198031714
bbc,AllSmall,ii,1042.0,1584.2920949948216
bbc,AllSmall,ii,1053.0,1717.394529340672
bbc,AllSmall,ii,1168.0,1453.3699893638109
bbc,AllSmall,ii,1145.0,1097.1277706712417
bbc,AllSmall,ii,1069.0,1248.744336850948
bbc,AllSmall,ii,1041.0,1296.7961970596386
bbc,AllSmall,ii,1108.0,1750.7955687024414
bbc,AllSmall,ii,1168.0,1214.223417204611
bbc,AllSmall,ii,1029.0,1454.7967295454462
bbc,AllSmall,ii,996.0,1597.020284675755
bbc,AllSmall,ii,1000.0,1242.8497448916892
bbc,AllSmall,ii,980.0,1415.9666673989766
bbc,AllSmall,ii,1022.0,1471.820097223197
bbc,AllSmall,ii,996.0,1715.9832579255346
bbc,AllSmall,ii,1007.0,1449.092653591057
bbc,AllSmall,ii,1080.0,1113.3230077953212
bbc,AllSmall,ii,1036.0,1541.8423097320137
bbc,AllSmall,ii,998.0,1210.5922297055017
bbc,AllSmall,ii,959.0,1303.2544222289257
bbc,AllSmall,ii,1076.0,1745.0782188763772
bbc,AllSmall,ii,1076.0,1530.352745675238
bbc,AllSmall,ii,1124.0,1275.7690123886555
bbc,AllSmall,ii,1071.0,1576.714682009145
bbc,AllSmall,ii,1106.0,1642.9897598260604
bbc,AllSmall,ii,1034.0,1372.4713070565172
bbc,AllSmall,ii,1006.0,1236.4665456131495
bbc,AllSmall,ii,1056.0,1897.8496063434739
bbc,AllSmall,ii,1179.0,1242.118266591252
bbc,AllSmall,ii,995.0,1468.8639017872265
bbc,AllSmall,ii,1042.0,1504.5704518117643
bbc,AllSmall,ii,1028.0,1432.9621627468
bbc,AllSmall,ii,1023.0,1536.2375189911845
bbc,AllSmall,ii,1165.0,1690.8702627142238
bbc,AllSmall,ii,1039.0,1441.085851523774
bbc,AllSmall,ii,1021.0,1158.4080280480682
bbc,AllSmall,ii,1011.0,1626.9653154818882
bbc,AllSmall,ii,1032.0,1351.042017106671
bbc,AllSmall,ii,1027.0,1189.9006851743577
bbc,AllSmall,ii,1043.0,1381.9981319607411
bbc,AllSmall,ii,1187.0,1482.1267186131026
bbc,AllSmall,ii,1005.0,1319.9411670203228
bbc,AllSmall,ii,1030.0,1520.041204101002
bbc,AllSmall,ii,1016.0,1507.019032005475
bbc,AllSmall,ii,1024.0,1669.3073541753981
bbc,AllSmall,ii,1018.0,1538.5714388043277
bbc,AllSmall,ii,1143.0,2011.3619659229757
bbc,AllSmall,ii,1116.0,1466.3738827854263
bbc,AllSmall,ii,1078.0,1672.1584670206407
bbc,AllSmall,ii,1008.0,1542.2176334174883
bbc,AllSmall,ii,1014.0,1615.2584299515174
bbc,AllSmall,ii,995.0,1057.1036601254723
bbc,AllSmall,ii,1040.0,1467.3006738100169
bbc,AllSmall,ii,1084.0,1184.2967384486476
bbc,AllSmall,ii,1026.0,1564.3890913900477
bbc,AllSmall,ii,1037.0,1455.6395813177926
bbc,AllSmall,ii,943.0,1485.5057851373879
bbc,AllSmall,ii,1023.0,1743.3554858698458
bbc,AllSmall,ii,961.0,1259.1405398755185
bbc,AllSmall,ii,1136.0,1331.7442314204598
bbc,AllSmall,ii,948.0,1479.7039642371428
bbc,AllSmall,ii,1058.0,1768.2163003209942
bbc,AllSmall,ii,1052.0,1346.709300488099
bbc,AllSmall,ii,1129.0,1336.4520272114935
bbc,AllSmall,ii,1012.0,1690.488044199928
bbc,AllSmall,ii,1025.0,1402.200996642685
bbc,AllSmall,ii,1068.0,1900.7218126551775
bbc,AllSmall,ii,1037.0,1310.7605832902648
bbc,AllSmall,ii,1048.0,1853.7274389860368
bbc,AllSmall,ii,962.0,1237.8452414049532
bbc,AllSmall,ii,1048.0,1349.506818861135
bbc,AllSmall,ii,1084.0,1513.7073295836644
bbc,AllSmall,ii,1198.0,1521.7185050035948
bbc,AllSmall,ii,1150.0,1635.421594119061
bbc,AllSmall,ii,1157.0,1417.6216878188477
bbc,AllSmall,ii,981.0,1349.5729948323437
bbc,AllSmall,ii,1026.0,1209.747862854864
bbc,AllSmall,ii,1048.0,1368.3602992576893
bbc,AllSmall,ii,1013.0,1370.345461869737
bbc,AllSmall,ii,999.0,1451.3038718545765
bbc,AllSmall,ii,1082.0,1577.3248959593693
bbc,AllSmall,ii,1011.0,1634.5008340540903
bbc,AllSmall,ii,1035.0,1805.1540376284036
bbc,AllSmall,ii,1018.0,1313.7011657962737
bbc,AllSmall,ii,1040.0,1878.0155260195468
bbc,AllSmall,ii,998.0,1692.3268743438014
bbc,AllSmall,ii,1095.0,1783.7074463708925
bbc,AllSmall,ii,1027.0,1576.2084740699909
bbc,AllSmall,ii,1060.0,1599.4764751837645
bbc,AllSmall,ii,1048.0,1292.65140610225
bbc,AllSmall,ii,1004.0,1425.738856121475
bbc,AllSmall,ii,956.0,1106.0911371526822
bbc,AllSmall,ii,1012.0,1633.4724295617423
bbc,AllSmall,ii,1016.0,1550.979048737581
bbc,AllSmall,ii,1112.0,1476.2747995755492
bbc,AllSmall,ii,991.0,1622.3518454859714
bbc,AllSmall,ii,1095.0,1539.3011935533018
bbc,AllSmall,ii,1035.0,1546.6782275183602
bbc,AllSmall,ii,1085.0,1614.203426331199
bbc,AllSmall,ii,1200.0,1232.244662283988
bbc,AllSmall,ii,1137.0,1429.5431264794247
bbc,AllSmall,ii,1009.0,1487.2319086285715
bbc,AllSmall,ii,1068.0,1435.8027002556153
bbc,AllSmall,ii,1159.0,1189.0959934567907
bbc,AllSmall,ii,978.0,1624.7541329521894
bbc,AllSmall,ii,1063.0,1370.8662666865675
bbc,AllSmall,ii,1034.0,1497.1931652039384
bbc,AllSmall,ii,1076.0,1802.1181624672433
bbc,AllSmall,ii,1048.0,1341.030794777708
bbc,AllSmall,ii,1018.0,1546.8890834236986
bbc,AllSmall,ii,1007.0,1224.1917566016064
bbc,AllSmall,ii,1056.0,1691.990481909562
bbc,AllSmall,ii,1089.0,2050.7171944284305
bbc,AllSmall,ii,1046.0,1450.4584690185459
bbc,AllSmall,ii,1059.0,1451.7408341294447
bbc,AllSmall,ii,1259.0,1375.2728962114184
bbc,AllSmall,ii,1307.0,1329.28628671651
bbc,AllSmall,ii,1082.0,1350.9720726784315
bbc,AllSmall,ii,1132.0,1653.8611525647211
bbc,AllSmall,ii,1010.0,1260.719797106903
bbc,AllSmall,ii,1045.0,1517.4774480857445
bbc,AllSmall,ii,1185.0,1505.7214611719933
bbc,AllSmall,ii,1069.0,1084.4015316334342
bbc,AllSmall,ii,1061.0,1514.1928478680234
bbc,AllSmall,ii,1134.0,1430.3745442868176
bbc,AllSmall,ii,996.0,1484.6342575167337
bbc,AllSmall,ii,1187.0,1449.4520414218075
bbc,AllSmall,ii,1019.0,1449.050455405509
bbc,AllSmall,ii,1074.0,1548.6293075128876
bbc,AllSmall,ii,1134.0,1361.3098522291327
bbc,AllSmall,ii,1127.0,1557.4926932993276
bbc,AllSmall,ii,1047.0,1513.4048368553983
bbc,AllSmall,ii,1082.0,1908.7996343251614
bbc,AllSmall,ii,1053.0,1727.5027273674634
bbc,AllSmall,ii,1155.0,1686.056648059396
bbc,AllSmall,ii,1143.0,1796.5469463393742
bbc,AllSmall,ii,1014.0,1593.4082033536774
bbc,AllSmall,ii,1062.0,1354.7686956714304
bbc,AllSmall,ii,1005.0,1744.943526647372
bbc,AllSmall,ii,1021.0,1357.574885415627
bbc,AllSmall,ii,1050.0,1617.7432965229812
bbc,AllSmall,ii,1015.0,1443.4020712994427
bbc,AllSmall,ii,1071.0,1520.4140001680391
bbc,AllSmall,ii,1051.0,1504.7134215898811
bbc,AllSmall,ii,1087.0,1736.47086136988
bbc,AllSmall,ii,1021.0,2173.7370089200936
bbc,AllSmall,ii,1136.0,1454.7295889007198
bbc,AllSmall,ii,1007.0,1346.8673658941566
bbc,AllSmall,ii,1000.0,1482.5553690650936
bbc,AllSmall,ii,1155.0,1549.9848884320106
bbc,AllSmall,ii,1004.0,1174.0282905308263
bbc,AllSmall,ii,1019.0,1417.4135312121473
bbc,AllSmall,ii,986.0,1458.9745196852098
bbc,AllSmall,ii,1031.0,1688.6072267022512
bbc,AllSmall,ii,1002.0,1055.6764708449487
bbc,AllSmall,ii,1118.0,1931.2994250464399
bbc,AllSmall,ii,1162.0,1559.5760371358
bbc,AllSmall,ii,1050.0,1817.1655375966088
bbc,AllSmall,ii,1026.0,1752.4980814106782
bbc,AllSmall,ii,1016.0,1649.2092125699542
bbc,AllSmall,ii,1068.0,1749.199557890637
bbc,AllSmall,ii,1090.0,1943.0747065183734
bbc,AllSmall,ii,1027.0,1258.7379714955973
bbc,AllSmall,ii,997.0,1742.9293926036437
bbc,AllSmall,ii,994.0,1513.1142553112334
bbc,AllSmall,ii,991.0,1638.6345980094295
bbc,AllSmall,ii,1055.0,1629.493101548756
bbc,AllSmall,ii,1089.0,1428.5637726023767
bbc,AllSmall,ii,1040.0,1975.1240618631132
bbc,AllSmall,ii,1118.0,1404.4604285013766
bbc,AllSmall,ii,1055.0,1658.6956680000358
bbc,AllSmall,ii,1023.0,1595.7698793131715
bbc,AllSmall,ii,1045.0,1475.052169355573
bbc,AllSmall,ii,1012.0,1497.4946600156863
bbc,AllSmall,ii,1060.0,1508.149573815816
bbc,AllSmall,ii,1179.0,1390.0438939525463
bbc,AllSmall,ii,1034.0,1598.6042078680198
bbc,AllSmall,ii,1060.0,1554.360250679763
bbc,AllSmall,ii,986.0,1479.6309355844146
bbc,AllSmall,ii,1024.0,1671.469047594284
bbc,AllSmall,ii,1036.0,1394.2804914549515
bbc,AllSmall,ii,1048.0,1386.4439784980668
bbc,AllSmall,ii,1027.0,1482.2372553112205
bbc,AllSmall,ii,1091.0,1699.0553860296093
bbc,AllSmall,ii,1044.0,1511.1061323264191
bbc,AllSmall,ii,1055.0,1489.2519287272478
bbc,AllSmall,ii,992.0,1591.0587889790258
bbc,AllSmall,ii,1133.0,1664.3203523865368
bbc,AllSmall,ii,1032.0,1587.9275133590918
bbc,AllSmall,ii,1030.0,1448.703362001651
bbc,AllSmall,ii,1042.0,1563.4419781711479
bbc,AllSmall,ii,1065.0,1721.5870315854384
bbc,AllSmall,ii,1026.0,1894.8015484026755
bbc,AllSmall,ii,1141.0,1504.2547885014887
bbc,AllSmall,ii,1156.0,1139.9023851102838
bbc,AllSmall,ii,1149.0,1716.5851484036716
bbc,AllSmall,ii,1021.0,1476.7698870107483
bbc,AllSmall,ii,1015.0,1455.8716341136803
bbc,AllSmall,ii,1029.0,1186.877529190431
bbc,AllSmall,ii,1040.0,1396.9882244394025
bbc,AllSmall,ii,932.0,1696.20217085243
bbc,AllSmall,ii,1013.0,1623.8773682094593
bbc,AllSmall,ii,1047.0,1222.5760596375696
bbc,AllSmall,ii,977.0,1590.3448537107022
bbc,AllSmall,ii,1074.0,1522.6352222246512
bbc,AllSmall,ii,1079.0,1555.439151192823
bbc,AllSmall,ii,1036.0,1567.607547854141
bbc,AllSmall,ii,1006.0,1183.9071797219901
bbc,AllSmall,ii,1094.0,1590.6492280444297
bbc,AllSmall,ii,946.0,1747.6374722063154
bbc,AllSmall,ii,1009.0,1529.2062623980858
bbc,AllSmall,ii,966.0,1306.6877290364032
bbc,AllSmall,ii,1060.0,1605.1111025555156
bbc,AllSmall,ii,1120.0,1218.4322033479314
bbc,AllSmall,ii,1021.0,1577.1428448959696
bbc,AllSmall,ii,1024.0,1491.229931319392
bbc,AllSmall,ii,1024.0,1683.9683564207846
bbc,AllSmall,ii,1037.0,1416.831491694478
bbc,AllSmall,ii,1001.0,1886.0064318791306
bbc,AllSmall,ii,1040.0,1689.3142571076255
bbc,AllSmall,ii,990.0,1511.1980735313446
bbc,AllSmall,ii,1203.0,1555.2668433462507
bbc,AllSmall,ii,1064.0,1248.0335544796767
bbc,AllSmall,ii,1001.0,1521.6633951836893
bbc,AllSmall,ii,1035.0,1423.4376378933923
bbc,AllSmall,ii,1084.0,1641.4459992653724
bbc,AllSmall,ii,1027.0,1311.5120132188263
bbc,AllSmall,ii,977.0,1375.724573618485
bbc,AllSmall,ii,1024.0,1772.6714266132187
bbc,AllSmall,ii,1083.0,1209.5579810087047
bbc,AllSmall,ii,1179.0,1385.3250301682594
cnn,AllSmall,ii,1529.0,3200.3554241341903
cnn,AllSmall,ii,1491.0,4201.953742189831
cnn,AllSmall,ii,1371.0,2364.01299821304
cnn,AllSmall,ii,1340.0,2227.4245533948924
cnn,AllSmall,ii,1435.0,3028.156668975523
cnn,AllSmall,ii,1410.0,2435.7028376913186
cnn,AllSmall,ii,1527.0,2299.3734716656813
cnn,AllSmall,ii,1604.0,3117.8754413694096
cnn,AllSmall,ii,1340.0,2573.80597256214
cnn,AllSmall,ii,1408.0,2559.265554843678
cnn,AllSmall,ii,1344.0,2209.937722926491
cnn,AllSmall,ii,1386.0,2254.1562920524993
cnn,AllSmall,ii,1639.0,2614.3578819857107
cnn,AllSmall,ii,1377.0,2431.398881659202
cnn,AllSmall,ii,1378.0,2810.425624138381
cnn,AllSmall,ii,1368.0,2711.9688715478496
cnn,AllSmall,ii,1391.0,2290.8870375999586
cnn,AllSmall,ii,1478.0,2659.841851703287
cnn,AllSmall,ii,1419.0,2830.9628406680185
cnn,AllSmall,ii,1344.0,2746.17658705126
cnn,AllSmall,ii,1404.0,2764.967097706364
cnn,AllSmall,ii,1376.0,2448.0809481496176
cnn,AllSmall,ii,1353.0,2878.9624124328025
cnn,AllSmall,ii,1382.0,2556.5330883002434
cnn,AllSmall,ii,1332.0,2675.2442174590597
cnn,AllSmall,ii,1613.0,2819.1714019602414
cnn,AllSmall,ii,1378.0,2541.2209065345073
cnn,AllSmall,ii,1379.0,2488.0901626231803
cnn,AllSmall,ii,1530.0,2226.4727908917484
cnn,AllSmall,ii,1403.0,2155.2813288608813
cnn,AllSmall,ii,1365.0,2407.5607936470587
cnn,AllSmall,ii,1552.0,2539.163569839663
cnn,AllSmall,ii,1323.0,2412.582077790079
cnn,AllSmall,ii,1366.0,2617.6085685790085
cnn,AllSmall,ii,1381.0,2280.531914650285
cnn,AllSmall,ii,1358.0,2435.558342909689
cnn,AllSmall,ii,1344.0,2835.5431789176732
cnn,AllSmall,ii,1704.0,2597.8679745252066
cnn,AllSmall,ii,1477.0,2530.174312858094
cnn,AllSmall,ii,1458.0,2022.5007109249505
cnn,AllSmall,ii,1373.0,2458.7928997377408
cnn,AllSmall,ii,1397.0,2506.801670224098
cnn,AllSmall,ii,1444.0,2522.326565305169
cnn,AllSmall,ii,1425.0,2680.4322778270293
cnn,AllSmall,ii,1383.0,2505.931103054122
cnn,AllSmall,ii,1407.0,2187.0103404861493
cnn,AllSmall,ii,1384.0,2406.468406449735
cnn,AllSmall,ii,1313.0,2612.661920193642
cnn,AllSmall,ii,1350.0,2393.313107965733
cnn,AllSmall,ii,1410.0,2521.587202611253
cnn,AllSmall,ii,1443.0,2857.4279611471393
cnn,AllSmall,ii,1355.0,2338.4933813473917
cnn,AllSmall,ii,1375.0,2700.842072347021
cnn,AllSmall,ii,1383.0,2418.7422705510376
cnn,AllSmall,ii,1365.0,2441.7989978504474
cnn,AllSmall,ii,1350.0,2839.539398527317
cnn,AllSmall,ii,1324.0,2557.1279309272486
cnn,AllSmall,ii,1377.0,2567.083423459114
cnn,AllSmall,ii,1497.0,2715.7033123422425
cnn,AllSmall,ii,1396.0,2508.847275318836
cnn,AllSmall,ii,1329.0,2242.3047475719477
cnn,AllSmall,ii,1347.0,2546.4819608485723
cnn,AllSmall,ii,1344.0,2886.0579237662546
cnn,AllSmall,ii,1382.0,2759.2427263899026
cnn,AllSmall,ii,1404.0,2447.222045139468
cnn,AllSmall,ii,1565.0,2653.348947181155
cnn,AllSmall,ii,1413.0,2370.6645646367933
cnn,AllSmall,ii,1398.0,1991.7286055755815
cnn,AllSmall,ii,1409.0,2414.7935254751114
cnn,AllSmall,ii,1415.0,2361.9366281113926
cnn,AllSmall,ii,1470.0,2432.555066210196
cnn,AllSmall,ii,1443.0,2733.5896241253204
cnn,AllSmall,ii,1388.0,2154.6395235094083
cnn,AllSmall,ii,1396.0,2649.3787380343883
cnn,AllSmall,ii,1371.0,2363.0990044359396
cnn,AllSmall,ii,1357.0,2436.9566030811993
cnn,AllSmall,ii,1379.0,2816.161028260301
cnn,AllSmall,ii,1409.0,2272.2640286854203
cnn,AllSmall,ii,1529.0,2648.6092798269037
cnn,AllSmall,ii,1414.0,2544.7568149748354
cnn,AllSmall,ii,1412.0,2387.682458161282
cnn,AllSmall,ii,1366.0,2492.099136248809
cnn,AllSmall,ii,1365.0,2714.3032886154165
cnn,AllSmall,ii,1389.0,2087.582776686665
cnn,AllSmall,ii,1362.0,2184.251744160099
cnn,AllSmall,ii,1373.0,2375.774362534118
cnn,AllSmall,ii,1525.0,2600.102519011831
cnn,AllSmall,ii,1368.0,2506.7420092909197
cnn,AllSmall,ii,1371.0,2710.3900779613605
cnn,AllSmall,ii,1386.0,2248.7415001578697
cnn,AllSmall,ii,1373.0,2457.2027800399637
cnn,AllSmall,ii,1347.0,2494.6566061147946
cnn,AllSmall,ii,1379.0,2210.4415966572733
cnn,AllSmall,ii,1366.0,2510.3367884684862
cnn,AllSmall,ii,1588.0,2693.1967905851457
cnn,AllSmall,ii,1391.0,2434.4470873143246
cnn,AllSmall,ii,1400.0,2426.7128850287427
cnn,AllSmall,ii,1371.0,2175.255436880523
cnn,AllSmall,ii,1409.0,2507.815545989741
cnn,AllSmall,ii,1342.0,2416.807807500905
cnn,AllSmall,ii,1655.0,2394.1300869203733
cnn,AllSmall,ii,1372.0,2431.7213537947027
cnn,AllSmall,ii,1404.0,2376.8615784684207
cnn,AllSmall,ii,1387.0,2087.484789754688
cnn,AllSmall,ii,1398.0,2679.3141230171054
cnn,AllSmall,ii,1346.0,2610.757108093632
cnn,AllSmall,ii,1676.0,3025.2521897690435
cnn,AllSmall,ii,1416.0,2481.6899936707987
cnn,AllSmall,ii,1478.0,2514.234596895191
cnn,AllSmall,ii,1414.0,2354.9834677503773
cnn,AllSmall,ii,1390.0,2453.889200298095
cnn,AllSmall,ii,1444.0,2369.2086526638677
cnn,AllSmall,ii,1423.0,2805.7272092978415
cnn,AllSmall,ii,1817.0,2974.5827305931216
cnn,AllSmall,ii,1424.0,2446.282414911885
cnn,AllSmall,ii,1391.0,2398.752825972229
cnn,AllSmall,ii,1428.0,2388.151001707832
cnn,AllSmall,ii,1465.0,2496.109080271755
cnn,AllSmall,ii,1381.0,2521.4447629167134
cnn,AllSmall,ii,1753.0,3467.4284750346355
cnn,AllSmall,ii,1423.0,2509.4978109222225
cnn,AllSmall,ii,1435.0,2398.233206521423
cnn,AllSmall,ii,1424.0,2510.2317674033716
cnn,AllSmall,ii,1460.0,2441.003577276491
cnn,AllSmall,ii,1395.0,2264.896492464746
cnn,AllSmall,ii,1795.0,2947.0909640463615
cnn,AllSmall,ii,1367.0,2725.60502102047
cnn,AllSmall,ii,1493.0,2070.161370048666
cnn,AllSmall,ii,1513.0,2527.6628319663737
cnn,AllSmall,ii,1380.0,2464.6444359261163
cnn,AllSmall,ii,1386.0,2262.3271094369966
cnn,AllSmall,ii,1519.0,2614.3541510607843
cnn,AllSmall,ii,1515.0,2844.5511672530924
cnn,AllSmall,ii,1432.0,2231.3196336989317
cnn,AllSmall,ii,1520.0,2250.288842909986
cnn,AllSmall,ii,1410.0,2574.255381273459
cnn,AllSmall,ii,1412.0,2487.7759133497543
cnn,AllSmall,ii,1430.0,2165.785886766026
cnn,AllSmall,ii,1471.0,1925.759194135822
cnn,AllSmall,ii,1430.0,2628.4718256779834
cnn,AllSmall,ii,1489.0,2140.853274984514
cnn,AllSmall,ii,1363.0,2786.5429502276456
cnn,AllSmall,ii,1364.0,2334.7027709012245
cnn,AllSmall,ii,1353.0,2087.555780686523
cnn,AllSmall,ii,1378.0,2495.51352150606
cnn,AllSmall,ii,1375.0,2422.417286089258
cnn,AllSmall,ii,1659.0,2595.371983771855
cnn,AllSmall,ii,1408.0,2474.8214294746303
cnn,AllSmall,ii,1423.0,2532.833102292061
cnn,AllSmall,ii,1396.0,2552.744721579892
cnn,AllSmall,ii,1391.0,1755.5816364410084
cnn,AllSmall,ii,1551.0,2383.742347817634
cnn,AllSmall,ii,1431.0,2222.239849746545
cnn,AllSmall,ii,1410.0,2428.3180501269885
cnn,AllSmall,ii,1367.0,2463.853998101573
cnn,AllSmall,ii,1397.0,2498.142135264383
cnn,AllSmall,ii,1606.0,2914.66928588777
cnn,AllSmall,ii,1425.0,2561.132969595226
cnn,AllSmall,ii,1400.0,2020.13624014678
cnn,AllSmall,ii,1371.0,2896.1925269116878
cnn,AllSmall,ii,1382.0,2355.0285229775686
cnn,AllSmall,ii,1477.0,2413.0378872360234
cnn,AllSmall,ii,1496.0,2191.7036403169313
cnn,AllSmall,ii,1426.0,2412.3779407802863
cnn,AllSmall,ii,1350.0,2090.316853673595
cnn,AllSmall,ii,1387.0,2355.108850014037
cnn,AllSmall,ii,1452.0,2627.779309634234
cnn,AllSmall,ii,1409.0,2476.8660644017386
cnn,AllSmall,ii,1441.0,2079.2572275663374
cnn,AllSmall,ii,1514.0,2487.6623387044674
cnn,AllSmall,ii,1407.0,2186.9310414921097
cnn,AllSmall,ii,1394.0,2253.753256835007
cnn,AllSmall,ii,1399.0,2652.761295949507
cnn,AllSmall,ii,1377.0,2188.646290532733
cnn,AllSmall,ii,1348.0,2338.9333573179183
cnn,AllSmall,ii,1378.0,2358.1713767822757
cnn,AllSmall,ii,1370.0,2475.2418607007444
cnn,AllSmall,ii,1604.0,2672.0771667716967
cnn,AllSmall,ii,1366.0,2151.2497277481816
cnn,AllSmall,ii,1383.0,2178.117305995743
cnn,AllSmall,ii,1382.0,2440.8979745705938
cnn,AllSmall,ii,1405.0,2417.8019767045967
cnn,AllSmall,ii,1623.0,2640.1644370872373
cnn,AllSmall,ii,1401.0,2394.005414863936
cnn,AllSmall,ii,1473.0,2043.1244495504732
cnn,AllSmall,ii,1375.0,2463.9271094383234
cnn,AllSmall,ii,1353.0,2755.3013336547674
cnn,AllSmall,ii,1408.0,2560.4240531250794
cnn,AllSmall,ii,1518.0,2690.9507330729143
cnn,AllSmall,ii,1359.0,2127.641489029327
cnn,AllSmall,ii,1367.0,2367.11333030442
cnn,AllSmall,ii,1426.0,2408.4271831246065
cnn,AllSmall,ii,1373.0,2464.3890594118143
cnn,AllSmall,ii,1482.0,1951.8307425821065
cnn,AllSmall,ii,1441.0,2573.3105722356545
cnn,AllSmall,ii,1380.0,2229.6857961221504
cnn,AllSmall,ii,1549.0,2327.679800806849
cnn,AllSmall,ii,1401.0,2635.367385413933
cnn,AllSmall,ii,1363.0,2285.40847214032
cnn,AllSmall,ii,1687.0,2445.52154659239
cnn,AllSmall,ii,1401.0,2255.6976343754345
cnn,AllSmall,ii,1371.0,2073.4622828924016
cnn,AllSmall,ii,1427.0,2418.459018808282
cnn,AllSmall,ii,1430.0,2625.6629373152946
cnn,AllSmall,ii,1565.0,2519.5959404040195
cnn,AllSmall,ii,1397.0,2053.738298474171
cnn,AllSmall,ii,1411.0,2586.975742560334
cnn,AllSmall,ii,1381.0,2429.1604930357344
cnn,AllSmall,ii,1334.0,2397.1642463987505
cnn,AllSmall,ii,1334.0,2438.1617168018292
cnn,AllSmall,ii,1359.0,2378.458611349447
cnn,AllSmall,ii,1397.0,2212.804623923118
cnn,AllSmall,ii,1630.0,2580.850529945914
cnn,AllSmall,ii,1400.0,2302.2930526092323
cnn,AllSmall,ii,1373.0,2431.0986210256287
cnn,AllSmall,ii,1431.0,2391.771598409583
cnn,AllSmall,ii,1355.0,2491.5815501418297
cnn,AllSmall,ii,1597.0,2542.053100981744
cnn,AllSmall,ii,1404.0,2394.1190278573285
cnn,AllSmall,ii,1779.0,3036.2706796113416
cnn,AllSmall,ii,1398.0,2360.754636219281
cnn,AllSmall,ii,1462.0,2408.423512175656
cnn,AllSmall,ii,1777.0,2523.7759607343705
cnn,AllSmall,ii,1451.0,2641.518314279546
cnn,AllSmall,ii,1407.0,2344.409579289015
cnn,AllSmall,ii,1415.0,2467.0041770546927
cnn,AllSmall,ii,1425.0,2297.2327645607584
cnn,AllSmall,ii,1641.0,2495.698478303673
cnn,AllSmall,ii,1438.0,2379.654086278366
cnn,AllSmall,ii,1455.0,1991.4115305664964
cnn,AllSmall,ii,1427.0,2546.6364309454975
cnn,AllSmall,ii,1487.0,3110.163795417735
cnn,AllSmall,ii,1518.0,2638.5251795419063
cnn,AllSmall,ii,1438.0,2482.598699457384
cnn,AllSmall,ii,1427.0,2733.296046900099
cnn,AllSmall,ii,1429.0,2219.254420231736
cnn,AllSmall,ii,1419.0,2342.8107852011935
cnn,AllSmall,ii,1637.0,2176.4741042256833
cnn,AllSmall,ii,1409.0,2558.3619850709656
cnn,AllSmall,ii,1395.0,2414.157852342278
cnn,AllSmall,ii,1439.0,2429.1483355559963
cnn,AllSmall,ii,1435.0,2594.493705890925
cnn,AllSmall,ii,1444.0,2537.0156539093487
cnn,AllSmall,ii,1513.0,2415.3442436879973
cnn,AllSmall,ii,1678.0,2507.488551101171
cnn,AllSmall,ii,1439.0,2461.60353611358
cnn,AllSmall,ii,1405.0,2468.5007281730254
cnn,AllSmall,ii,1364.0,2669.3945067828968
cnn,AllSmall,ii,1494.0,2201.437127736798
cnn,AllSmall,ii,1681.0,2964.6851561919007
cnn,AllSmall,ii,1447.0,2659.81478445232
cnn,AllSmall,ii,1446.0,2308.175946389796
cnn,AllSmall,ii,1413.0,2808.797486808117
cnn,AllSmall,ii,1417.0,2295.099352290331
cnn,AllSmall,ii,1523.0,2648.0159463957407
cnn,AllSmall,ii,1440.0,2943.293497062215
cnn,AllSmall,ii,1420.0,2457.6095332912796
cnn,AllSmall,ii,1444.0,2119.076144105883
cnn,AllSmall,ii,1449.0,2981.7710047252313
cnn,AllSmall,ii,1504.0,2697.824597383923
cnn,AllSmall,ii,1464.0,2391.1498467383544
cnn,AllSmall,ii,1392.0,2352.7155527464897
cnn,AllSmall,ii,1401.0,2555.5398309465104
cnn,AllSmall,ii,1457.0,2572.701648492072
cnn,AllSmall,ii,1374.0,2519.616195363016
cnn,AllSmall,ii,1429.0,2562.470137693137
cnn,AllSmall,ii,1517.0,2459.502432754241
cnn,AllSmall,ii,1415.0,2586.2911238156926
cnn,AllSmall,ii,1346.0,2821.2486771097037
